Date,Sentence,Prediction,sentimentScore
2007-01-03,"The December report closed out a tough year for the Detroit auto companies, and 2007 may not be any easier.",negative,-0.9198181629180908
2007-01-03,Chrysler Is Only U.S. Carmaker to See Sales Gains,positive,0.7045989632606506
2007-01-05,Rick Wagoner said G.M.,neutral,0.05853622406721115
2007-01-05,is not ready to concede its No.,negative,-0.8133151531219482
2007-01-05,"1 position, but offered scant evidence that it could fend off a challenge from Toyota.",negative,-0.45908230543136597
2007-01-05,Saying the No.,neutral,-0.10454258322715759
2007-01-05,"1 Ranking Is Worth Keeping, G.M.’s Chief Vows to Fight Toyota",neutral,0.23187261819839478
2007-01-05,"The chief executive of Ford Motor, Alan Mulally, has said he traveled to Japan last month to meet with Toyota Motor executives just to show his respect for what they had accomplished, not in an effort to bring the companies any closer.",positive,0.583167552947998
2007-01-05,"Reports that the chairman of Toyota, Fujio Cho, had met in Tokyo with Mr. Mulally at Mr. Mullaly’s request had sparked talk of a potential alliance.",positive,0.6001517176628113
2007-01-05,"Mr. Mulally squelched that speculation again Wednesday, saying that manufacturing methods – along with safety engineering, fuel economy and environmental issues – were topics that all automakers discussed with one another.",neutral,0.05343282222747803
2007-01-05,Ford Chief Squashes Talks of a Toyota Alliance,neutral,0.05535154789686203
2007-01-06,"The new year began with a series of surprises, not all of them pleasant.",neutral,0.11249594390392303
2007-01-06,Highly Paid Chief Is Paid $210 Million to Go Away,neutral,-0.02250729501247406
2007-01-06,"Apple, Caterpillar, Google, Kellogg and Toyota are among the smartest companies when it comes to what they reap for their research and development dollars.",neutral,0.11020537465810776
2007-01-06,Who Is Best at R&D?,neutral,0.04714488238096237
2007-01-08,Toyota is making surprisingly aggressive moves at the North American International Auto Show in Detroit.,positive,0.7248474359512329
2007-01-08,Toyota Enters the Auto Show With a Swagger,neutral,0.22217091917991638
2007-01-09,The auto show in Detroit is living up to its global name with new players from China and a new pecking order in the U.S. market.,positive,0.8426538109779358
2007-01-09,"It’s Detroit, but Accents Are Foreign",neutral,-0.02812957763671875
2007-01-10,The vice chairman of G.M.,neutral,0.019306188449263573
2007-01-10,"said that Toyota had “more congressmen and senators” fighting for its interests, because it had built new factories in a large number of states.",neutral,-0.24456243216991425
2007-01-10,G.M.,neutral,0.048085395246744156
2007-01-10,Officer Says Toyota Is Stronger in Washington,positive,0.7961581945419312
2007-01-11,How G.M.,neutral,-0.13486361503601074
2007-01-11,"will fare as Toyota passes it in market share may depend on how it performs in China, its second-largest market after the U.S.",neutral,0.14190663397312164
2007-01-11,G.M.,neutral,0.048085395246744156
2007-01-11,"Sees China, and the Chinese, in a Chevrolet",neutral,0.05375947058200836
2007-01-12,Toyota and the Speed Channel cable network have joined forces to produce an unusual program in which the Toyota FJ Cruiser plays a starring role.,positive,0.6409134268760681
2007-01-12,"On the Speed Channel, the Lead Roles in a New Show Are Played by 2 Toyotas",neutral,-0.016812443733215332
2007-01-14,"If Zach Nelson, the chief executive of NetSuite, hopes to be paid like a pro athlete, his company may have chosen the wrong baseball executive.",negative,-0.7705008387565613
2007-01-14,A Corporate Director Who Plays Hardball,neutral,0.02241816744208336
2007-01-14,"Frustrated by health costs, large employers are adding primary care medical centers in their offices.",negative,-0.9424369931221008
2007-01-14,Company Clinics Cut Health Costs,negative,-0.6252503991127014
2007-01-18,Foreign carmakers are offering look-alike models at the high and low ends of their respective brands that may cause some unintended double-takes.,neutral,-0.027807965874671936
2007-01-18,Fraternal Twins in the Showroom,neutral,-0.09142126142978668
2007-01-25,"Sticker prices for the bigger and brawnier 2007 Tundra will begin at $22,290 for the most basic model and go as high as $41,850.",neutral,0.08870815485715866
2007-01-25,Redesigned Toyota Pickup to Cost More Than Rivals’ Trucks,positive,0.4415937066078186
2007-02-06,"The Toyota Motor Corporation reported income of 426.7 billion yen, or about $3.7 billion, due in part to strong American sales of its Camry sedan and the remodeled FJ Cruiser sport utility vehicle.",positive,0.9036985635757446
2007-02-06,Toyota Stays on Track with 7.3 Percent Gain in Quarter,positive,0.8572913408279419
2007-02-07,Toyota’s ads for its new full-size Tundra pickup emphasize horsepower and don’t mention the auto maker’s famous fuel economy or hybrid technology.,neutral,0.07966548949480057
2007-02-07,"To Sell Trucks, Toyota Shuns the Subtle",negative,-0.817044198513031
2007-02-07,"The Toyota Motor Corporation, on pace to become the world’s biggest auto company, reports a 7.3 percent gain.",positive,0.7740293741226196
2007-02-07,Toyota Reports Record Profits and Sales in 4th Quarter,positive,0.878501832485199
2007-02-08,"Sales of the hybrid-electric Prius have flattened, prompting Toyota to offer incentives and begin a national ad campaign for the car.",negative,-0.9564293026924133
